"subject","condition","stim_distance","stim_heading","stim_number","estimate_type","rt","subject_estimate","units_used","nswitches","time_in_SL","time_in_WL","firstview","lastview","first_instr","browserinfo","windowWidth","windowHeight","dist_meters","estimate_err"
"sub15","SL",75,-10,3,"Number","3389.08999995328",125,"",0,1054.44499989972,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,125,122
"sub15","SL",50,-10,3,"Number","2508.87499982491",45,"",0,983.100000070408,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,45,42
"sub15","SL",50,-20,1,"Number","2139.02000011876",45,"",0,1043.23499999009,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,45,44
"sub15","SL",25,-20,1,"Number","3210.37500002421",123,"",0,1141.51999983005,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,122
"sub15","SL",15,-20,6,"Number","2652.27000019513",1212,"",0,1189.65499987826,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,1212,1206
"sub15","SL",150,-20,1,"Number","2537.70500002429",42,"",0,1201.70499989763,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,42,41
"sub15","SL",150,0,1,"Number","2663.69500011206",145,"",0,1058.19000001065,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,145,144
"sub15","SL",100,0,1,"Number","3035.93500005081",145,"",0,1198.2100000605,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,145,144
"sub15","SL",15,0,6,"Number","3728.49000012502",125,"",0,1052.19499999657,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,125,119
"sub15","SL",50,0,3,"Number","2490.3049999848",125,"",0,975.994999986142,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,125,122
"sub15","SL",100,-30,6,"Number","1944.02000005357",125,"",0,1033.93999999389,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,125,119
"sub15","SL",100,-20,1,"Number","2235.91000004672",452,"",0,965.885000070557,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,452,451
"sub15","SL",100,-30,1,"Number","2875.14999997802",120,"",0,1061.95500004105,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,119
"sub15","SL",50,0,1,"Number","2859.32500008494",230,"",0,1455.07000014186,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,230,229
"sub15","SL",50,0,6,"Number","3494.63000008836",123,"",0,985.335000092164,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,117
"sub15","SL",150,-30,3,"Number","3089.03999999166",456,"",0,1323.45999986865,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,456,453
"sub15","SL",75,-30,1,"Number","2649.53999989666",25,"",0,1413.87499985285,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,25,24
"sub15","SL",50,-30,1,"Number","3188.26500000432",125,"",0,2391.6400000453,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,125,124
"sub15","SL",150,-20,3,"Number","4247.39999999292",45,"",0,1049.30999991484,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,45,42
"sub15","SL",200,0,1,"Number","5848.66500017233",123,"",0,1468.08499982581,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,122
"sub15","SL",75,-30,3,"Number","2738.33999992348",120,"",0,1421.30499985069,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,117
"sub15","SL",200,-30,3,"Number","2690.08000008762",123,"",0,1142.3599999398,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,120
"sub15","SL",15,-30,1,"Number","2349.02500011958",123,"",0,2094.96999997646,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,122
"sub15","SL",200,-10,3,"Number","2437.33499990776",20,"",0,1001.47500005551,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,20,17
"sub15","SL",75,-10,1,"Number","2632.31000001542",123,"",0,1498.2950000558,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,122
"sub15","SL",25,0,6,"Number","2519.99499998055",123,"",0,1484.09000015818,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,117
"sub15","SL",150,-10,3,"Number","3063.92000010237",123,"",0,1109.39000011422,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,120
"sub15","SL",50,-30,6,"Number","3061.18499999866",450,"",0,1186.299999943,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,450,444
"sub15","SL",150,-20,6,"Number","6657.9100000672",11,"",0,892.370000015944,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,11,5
"sub15","SL",25,-20,6,"Number","2359.88499992527",120,"",0,1124.11000020802,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,114
"sub15","SL",15,-10,1,"Number","2107.20999981277",123,"",0,1037.7950000111,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,122
"sub15","SL",25,-10,1,"Number","2498.59999981709",25,"",0,931.524999905378,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,25,24
"sub15","SL",50,-10,6,"Number","2214.4200000912",40,"",0,1129.17000008747,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,40,34
"sub15","SL",50,-10,1,"Number","2888.5700001847",456,"",0,1063.02500003949,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,456,455
"sub15","SL",200,0,6,"Number","2756.17499998771",123,"",0,1331.84499992058,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,117
"sub15","SL",25,0,1,"Number","2595.63000011258",123,"",0,1276.5500000678,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,122
"sub15","SL",150,-10,1,"Number","2888.73000000603",123,"",0,1342.23499987274,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,122
"sub15","SL",200,-10,1,"Number","3472.03000006266",456,"",0,1159.60500016809,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,456,455
"sub15","SL",100,-10,6,"Number","2859.36000011861",123,"",0,1095.81999992952,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,117
"sub15","SL",150,-30,1,"Number","2147.75000000373",120,"",0,1798.49499999546,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,119
"sub15","SL",100,0,6,"Number","2668.64500008523",145,"",0,1165.26499995962,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,145,139
"sub15","SL",100,-10,1,"Number","2688.22999997064",120,"",0,6821.01999991573,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,119
"sub15","SL",50,-20,6,"Number","2569.11499984562",120,"",0,1074.08000016585,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,114
"sub15","SL",200,-20,6,"Number","2492.05000000075",120,"",0,1333.69500003755,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,114
"sub15","SL",100,0,3,"Number","2225.54000001401",120,"",0,2435.96000014804,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,117
"sub15","SL",15,-10,6,"Number","2674.64500013739",45,"",0,1084.72499996424,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,45,39
"sub15","SL",100,-10,3,"Number","2620.20499981008",445,"",0,1070.35499997437,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,445,442
"sub15","SL",50,-30,3,"Number","2289.06499990262",123,"",0,1123.94500011578,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,120
"sub15","SL",25,0,3,"Number","2409.70499999821",123,"",0,1062.69000004977,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,120
"sub15","SL",15,-30,3,"Number","2228.42499986291",123,"",0,852.364999940619,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,123,120
"sub15","SL",75,-30,6,"Number","2437.47500004247",120,"",0,1073.09500011615,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,114
"sub15","SL",15,-30,6,"Number","2667.4649999477",120,"",0,1202.30000000447,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1299,626,120,114
"sub5","SL",25,-30,3,"Number","4525.23500000825",3,"",0,3070.32500000787,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",200,-20,6,"Number","4132.6349999872",6,"",0,9884.50500002364,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,6,0
"sub5","SL",25,-20,3,"Number","3218.12500001397",3,"",0,4177.18500000774,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",25,-30,1,"Number","2318.73500000802",1,"",0,2950.08999999845,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",25,-20,1,"Number","2551.81999999331",1,"",0,13238.485000009,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",25,-10,6,"Number","4009.81999997748",4,"",0,12350.8250000014,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,4,-2
"sub5","SL",100,0,3,"Number","2469.61499997997",3,"",0,2625.58500000159,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",150,0,6,"Number","2588.4500000102",5,"",0,4591.32500001579,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,5,-1
"sub5","SL",150,-30,1,"Number","3124.28000001819",1,"",0,4998.65999998292,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",200,0,3,"Number","2677.18499997864",3,"",0,5906.83499997249,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",100,-30,1,"Number","2220.28000000864",1,"",0,2584.05999999377,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",100,0,6,"Number","2621.12500000512",5,"",0,5559.65499999002,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,5,-1
"sub5","SL",200,-30,6,"Number","2645.42000001529",6,"",0,6548.54499999783,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,6,0
"sub5","SL",100,-20,6,"Number","2923.05000001215",5,"",0,3977.96000001836,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,5,-1
"sub5","SL",100,-30,3,"Number","2556.94999999832",3,"",0,4518.00999999978,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",75,-10,6,"Number","2381.05000002543",5,"",0,4583.66499998374,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,5,-1
"sub5","SL",15,0,1,"Number","2606.6399999836",1,"",0,2423.11499998323,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",50,-20,3,"Number","3253.80500001484",3,"",0,2533.80499998457,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",200,-30,3,"Number","2389.10499998019",3,"",0,6110.35499998252,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",15,-20,6,"Number","3165.72499999893",4,"",0,5557.62499998673,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,4,-2
"sub5","SL",75,-30,3,"Number","4252.82999998308",3,"",0,2982.714999991,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",75,0,6,"Number","4373.10500000603",6,"",0,4303.63000000943,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,6,0
"sub5","SL",25,-10,3,"Number","2279.09499997622",3,"",0,3526.80000002147,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",50,-30,1,"Number","2837.6050000079",1,"",0,2166.53499999666,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",50,-20,6,"Number","2917.63999999966",6,"",0,9102.80500000226,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,6,0
"sub5","SL",50,-20,1,"Number","2163.37500000373",1,"",0,3007.56999998703,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",50,-10,1,"Number","2178.36000001989",1,"",0,2983.81500001415,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",150,-10,1,"Number","2300.6849999947",1,"",0,3149.97500000754,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",150,-10,3,"Number","2157.16500001145",3,"",0,3222.99500001827,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",75,-30,6,"Number","4109.40000001574",6,"",0,5222.33499999857,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,6,0
"sub5","SL",100,0,1,"Number","2188.9749999973",1,"",0,2215.68999998271,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",200,-10,3,"Number","2228.55500000878",3,"",0,5072.37500001793,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",50,-10,6,"Number","3093.7350000022",5,"",0,4044.50000001816,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,5,-1
"sub5","SL",200,0,6,"Number","2484.72499998752",6,"",0,4924.92499999935,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,6,0
"sub5","SL",100,-10,1,"Number","2413.4250000061",1,"",0,8742.23500001244,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",150,-10,6,"Number","2957.93499998399",6,"",0,13020.4099999974,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,6,0
"sub5","SL",200,0,1,"Number","6364.83999999473",1,"",0,5040.24000000209,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",75,0,3,"Number","2572.11500001722",3,"",0,4646.40999998664,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",50,0,3,"Number","2494.5449999941",3,"",0,3407.71500000847,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",50,-30,3,"Number","2568.34499997785",2,"",0,4332.3499999824,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,2,-1
"sub5","SL",25,0,3,"Number","3347.62000001501",2,"",0,9812.16000000131,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,2,-1
"sub5","SL",200,-20,3,"Number","2518.71500001289",3,"",0,2798.66000000038,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,3,0
"sub5","SL",150,-20,1,"Number","1981.22000001604",1,"",0,2317.70999997389,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",50,0,1,"Number","2276.1650000175",1,"",0,1842.56999997888,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",200,-30,1,"Number","2325.5899999931",1,"",0,4037.79000000213,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",15,0,6,"Number","3221.01499998826",4,"",0,5502.71999998949,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,4,-2
"sub5","SL",25,0,1,"Number","3510.11000000266",1,"",0,2271.07000001706,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
"sub5","SL",15,-30,6,"Number","2277.10999999521",4,"",0,5725.76500000991,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,4,-2
"sub5","SL",150,-30,6,"Number","3707.07000000402",6,"",0,4199.32499999413,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,6,0
"sub5","SL",200,-20,1,"Number","2028.44500000356",1,"",0,5742.96999999182,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.114 Safari/537.36",1533,722,1,0
